ind	sex	group	ref_genome	raw_file
Yak5	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021743_2.fastq.gz
Yak5	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021734_1.fastq.gz
Yak5	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021734_2.fastq.gz
Yak5	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021737_1.fastq.gz
Yak5	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021737_2.fastq.gz
Yak5	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021740_1.fastq.gz
Yak5	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021740_2.fastq.gz
Yak5	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021747_1.fastq.gz
Yak5	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021747_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021749_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021749_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021753_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021753_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021754_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021754_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021755_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021755_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021759_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021759_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021748_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021748_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021750_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021750_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021752_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021752_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021756_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021756_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021757_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021757_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021758_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021758_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021761_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021761_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021762_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021762_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021763_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021763_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021751_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021751_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021760_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021760_2.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021764_1.fastq.gz
Yak6	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021764_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021767_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021767_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021770_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021770_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021772_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021772_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021774_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021774_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021775_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021775_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021777_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021777_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021765_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021765_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021766_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021766_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021768_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021768_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021771_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021771_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021776_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021776_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021780_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021780_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021769_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021769_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021773_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021773_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021778_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021778_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021779_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021779_2.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021781_1.fastq.gz
Yak7	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021781_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021784_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021784_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021787_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021787_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021788_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021788_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021792_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021792_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021790_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021790_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021793_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021793_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021795_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021795_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021796_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021796_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021797_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021797_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021798_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021798_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021782_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021782_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021783_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021783_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021785_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021785_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021786_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021786_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021789_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021789_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021791_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021791_2.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021794_1.fastq.gz
Yak8	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021794_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021800_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021800_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021803_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021803_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021804_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021804_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021810_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021810_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021814_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021814_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021802_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021802_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021806_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021806_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021807_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021807_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021809_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021809_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021815_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021815_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021799_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021799_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021801_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021801_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021805_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021805_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021808_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021808_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021811_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021811_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021812_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021812_2.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021813_1.fastq.gz
Yak9	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/pe/ERR1021813_2.fastq.gz
modoc1	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/149978x/149978x_1.fastq
modoc1	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/149978x/149978x_2.fastq
modoc2	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/149979x/149979x_1.fastq
modoc2	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/149979x/149979x_2.fastq
modoc3	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/149981/149981_1.fastq
modoc3	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/149981/149981_2.fastq
modoc4	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/149985/149985_1.fastq
modoc4	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/149985/149985_2.fastq
modoc5	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/169984/169984_1.fastq
modoc5	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/169984/169984_2.fastq
mols1	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/6748/6748_1.fastq
mols1	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/6748/6748_2.fastq
mols2	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/7942/7942_1.fastq
mols2	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/7942/7942_2.fastq
mols3	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/9320/9320_1.fastq
mols3	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/9320/9320_2.fastq
mols4	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/9575/9575_1.fastq
mols4	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/9575/9575_2.fastq
mols5	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/9703/9703_1.fastq
mols5	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/9703/9703_2.fastq
UoN008	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/ERR11512864/ERR11512864_1.fastq
UoN008	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/ERR11512864/ERR11512864_2.fastq
UoN010	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/ERR11520427/ERR11520427_1.fastq
UoN010	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/ERR11520427/ERR11520427_2.fastq
UoN006	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/ERR11502154/ERR11502154_1.fastq
UoN006	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/ERR11502154/ERR11502154_2.fastq
UoN005	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/ERR11502153/ERR11502153_1.fastq
UoN005	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/ERR11502153/ERR11502153_2.fastq
UoN013	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/ERR11534522/ERR11534522_1.fastq
UoN013	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../../../Line/Horses/data/ERR11534522/ERR11534522_2.fastq
AKT001	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527947.bam
AKT003	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527948.bam
AKT004	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527949.bam
AKT006	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527950.bam
AV145	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527951.bam
AV158	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179544.bam
BW01	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1545178.bam
BY01	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1545179.bam
DR033	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179542.bam
EMO004	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2731058.bam
EMO081	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2731060.bam
FM0474	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527971.bam
FM0673	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527958.bam
FM1176	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527959.bam
FM1339	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527962.bam
FM1369	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527963.bam
FM1435	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527964.bam
FM1459	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527965.bam
FM1625	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179541.bam
HAN01	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1545180.bam
HF002	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179553.bam
HF003	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179554.bam
HF004	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179555.bam
HN001	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179549.bam
HOL01	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1545181.bam
HS004_WGA	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179547.bam
IS079	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2731057.bam
OL008	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179548.bam
OLD01	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1545183.bam
OLD02	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1545184.bam
P1	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1545190.bam
QH224	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527969.bam
QH225	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1527970.bam
SAM1574_WGA	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179551.bam
SW033	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2179556.bam
TB049_WGA	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1735862.bam
TRH056	F	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR2203766.bam
WF01	M	horses	../data/ref_t2t/GCF_041296265.1_TB-T2T_genomic.fna	../data/bams/ERR1545186.bam
